Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
68,0.283333,0.015415,-0.003122,0.015993,-0.999748,1.963559,-1.319925,0.007254,0.028169,-0.020685,0.154392,-0.987392,1.973218,-1.63249,0.003871,0.007822,0.005925,-0.036062,-0.999301,1.955353,-1.43772,0.935047,walk
69,0.2875,0.015614,-0.003089,0.015962,-0.999746,1.963558,-1.319915,0.00725,0.028604,-0.020518,0.154503,-0.987365,1.973135,-1.632481,0.00401,0.007894,0.005847,-0.035653,-0.999316,1.954534,-1.437164,0.935154,walk
70,0.291667,0.015698,-0.003069,0.015956,-0.999745,1.96356,-1.319895,0.00724,0.029655,-0.020628,0.154448,-0.98734,1.973084,-1.632428,0.004169,0.00793,0.005298,-0.035496,-0.999324,1.953871,-1.436506,0.935195,walk
71,0.295833,0.016007,-0.002998,0.015976,-0.99974,1.963565,-1.319874,0.007232,0.030159,-0.020738,0.154412,-0.987328,1.972976,-1.632337,0.004283,0.008157,0.005153,-0.035153,-0.999335,1.953,-1.435848,0.935326,walk
72,0.3,0.016213,-0.00292,0.015985,-0.999736,1.963569,-1.31984,0.00722,0.030851,-0.021035,0.154616,-0.987269,1.972865,-1.632269,0.004388,0.008064,0.004598,-0.035049,-0.999343,1.952305,-1.435258,0.935328,walk
73,0.304167,0.016397,-0.002796,0.015995,-0.999734,1.963571,-1.319826,0.007215,0.031064,-0.021296,0.154805,-0.987227,1.972707,-1.632196,0.004552,0.00819,0.004233,-0.034786,-0.999352,1.951431,-1.434634,0.935401,walk
74,0.308333,0.016671,-0.002678,0.016032,-0.999729,1.963559,-1.319797,0.007205,0.031023,-0.021702,0.15494,-0.987198,1.972555,-1.632132,0.004702,0.008299,0.003805,-0.034503,-0.999363,1.950541,-1.434035,0.935453,walk
75,0.3125,0.016875,-0.002629,0.015988,-0.999726,1.96356,-1.319753,0.007196,0.031266,-0.022181,0.154987,-0.987172,1.972415,-1.63206,0.004826,0.008422,0.002991,-0.034309,-0.999371,1.94975,-1.433454,0.935443,walk
76,0.316667,0.017258,-0.002435,0.016036,-0.99972,1.96355,-1.319723,0.007183,0.031613,-0.022649,0.155082,-0.987136,1.97232,-1.631995,0.004963,0.008597,0.002589,-0.034019,-0.999381,1.94875,-1.432816,0.935536,walk
77,0.320833,0.017452,-0.002371,0.016074,-0.999716,1.963531,-1.319689,0.007151,0.031498,-0.023004,0.155036,-0.987139,1.972213,-1.631935,0.005098,0.008838,0.001803,-0.03369,-0.999392,1.947848,-1.432185,0.93554,walk
78,0.325,0.01778,-0.002187,0.016078,-0.99971,1.963533,-1.31964,0.007154,0.031484,-0.023044,0.15511,-0.987127,1.972159,-1.631928,0.005224,0.009131,0.001035,-0.033161,-0.999408,1.946856,-1.431585,0.935586,walk
79,0.329167,0.018011,-0.002067,0.016101,-0.999706,1.963535,-1.319608,0.007136,0.031428,-0.023246,0.154989,-0.987142,1.972111,-1.631914,0.005345,0.009472,0.000289,-0.032691,-0.999421,1.945882,-1.43098,0.935599,walk
80,0.333333,0.01837,-0.001901,0.016142,-0.999699,1.963522,-1.319568,0.007115,0.031392,-0.023462,0.154769,-0.987173,1.972083,-1.631901,0.005446,0.009811,-0.000417,-0.032389,-0.999427,1.944896,-1.430351,0.935589,walk
81,0.3375,0.018796,-0.001769,0.01617,-0.999691,1.963521,-1.319531,0.0071,0.03085,-0.023443,0.154589,-0.987219,1.972079,-1.631903,0.005618,0.010344,-0.000937,-0.031702,-0.999443,1.943722,-1.429691,0.935685,walk
82,0.341667,0.019124,-0.001626,0.01614,-0.999686,1.963515,-1.319486,0.007083,0.031043,-0.023779,0.154225,-0.987262,1.972109,-1.631909,0.0057,0.010709,-0.001797,-0.03116,-0.999456,1.942665,-1.429099,0.935707,walk
83,0.345833,0.01945,-0.001454,0.016265,-0.999678,1.9635,-1.31946,0.007067,0.030783,-0.024193,0.153862,-0.987316,1.972122,-1.631957,0.005805,0.010939,-0.002634,-0.030941,-0.999458,1.941635,-1.428439,0.935727,walk
84,0.35,0.019827,-0.001329,0.016327,-0.999669,1.963489,-1.319429,0.007057,0.030727,-0.024901,0.153487,-0.987359,1.97217,-1.631985,0.005895,0.01118,-0.00385,-0.030561,-0.999463,1.940653,-1.427881,0.935704,walk
85,0.354167,0.020037,-0.001201,0.016301,-0.999666,1.963485,-1.319397,0.007037,0.03088,-0.025892,0.152988,-0.987406,1.972248,-1.632036,0.005981,0.011601,-0.004685,-0.030066,-0.99947,1.939494,-1.427256,0.935774,walk
